"owner","name","commit_sha","repo_id"
"python-tap","tappy","0c38a487d6e0113412902ab7a521120cf9da332f","17535311"
"python-testing-crawler","python-testing-crawler","86a1b2787b236a0371980ca83a1978d802aeee3f","265591257"
"python-tls","tls","9368423e46a8bcb89c82b2b31bba5e900406fdb9","20925004"
"python-trio","trio-asyncio","308dd765dbf9d572f45f884492aecc9e1ebf6054","106653628"
"python-variants","variants","1c2bf4124b4780e354d41664eb4114e6c4deb127","111868232"
"python-zk","kazoo","f585d605eea0a37a08aae95a8cc259b80da2ecf0","4426689"
"pytoolz","toolz","294e981edad035a7ac6f0e2b48f1738368fa4b34","12799539"
"pytries","DAWG","239a9ae6896789a5174b3f55107282d5b0f0c6a8","5473991"
"pytries","datrie","ba96de5dd42420237e84b6083f1836ef345592c6","4949485"
"pyudev","pyudev","8d58dd7d24c7aa89f80def32f55f47342351a48f","642328"
"pyupio","changelogs","bd53faf6993580627edb492cd221558b43d004c7","77224979"
"pyupio","safety","7d1448e844c1578bb1a488bffd3b8d1735c2c4bb","71359600"
"pyviz","colorcet","cb72cea534b991b9a32aa43abd90bfb96369fc4b","73039191"
"pyviz","datashader","e0a9819b91417df565fc54438eeffcedbea69ba7","48504165"
"pyviz","holoviews","cc6b27f01710402fdfee2aeef1507425ca78c91f","19542768"
"pyviz","hvplot","17ce0cc18a0393ae82d3a9f6f11b3bc4cad29b30","125869973"
"pyviz","panel","74092c05d09f51a85bc9e6fea1b9cdd6f3f24947","145848899"
"pyviz","pyviz","3d559133d65becf3cdbe9823a689d9c80c3754ae","104527599"
"pyviz","pyviz.org","f21f5ff0ac03f83e7e746dfeabfcbff47b919a98","190405105"
"pyviz-topics","EarthML","6b874180c95af03fa4b1ea15765b3e854716fac0","130367373"
"pyx","hymn","c78c1875fdc71e6ca9dcecae583d150b1b1d19be","47731003"
"pyxl4","pyxl4","1ec49261d78c03e60020a9d218ce56bd651ba980","72423402"
"qtile","qtile","da93518b2ab924e803552decdb364d64de46088d","47476"
"qtumproject","qtum-electrum","cac562d7791cc9938be9f256685da16be008ae3d","102379183"
"quantopian","PenguinDome","0ce7cf704514c6a8d328b7eb624d539467407597","97283282"
"quantopian","bayesalpha","676f4f194ad20211fd040d3b0c6e82969aafb87e","105287608"
"quantopian","libpy","e174ee103db76a9d0fcd29165d54c676ed1f2629","130941937"
"quay","quay","687abaa2d73eaf99dea5c0ddf078ec6fc656ce30","220517730"
"quora","pyanalyze","4240d999e787520e636dc6723ce3492a73f69ce5","267139502"
"qxf2","qxf2-page-object-model","8b2978e5bd2a5413d581f9e29a2098e5f5e742fd","77039202"
"r-bioinformatics","edgePy","298834f38565c9b0d0b476f4cd47d93522b3cfcd","123076976"
"r9y9","ttslearn","fe48b9b4476dd93090617784b5db3f78f697f70d","378789439"
"racker","falcon","62c8a2a459f62834f5a14a07692efc5ac86d34a9","7040500"
"rackerlabs","ebs_snapper","866a522156d29aab1b100342e065312fa8a64459","70222756"
"rackerlabs","lambda-uploader","a5036e60d45d1a4fdc07df071f5b6e3b113388d4","44770397"
"radiac","django-yarr","de894aa6d79dae82ae269e12285534c84ff4dc5a","11052279"
"radio-astro-tools","spectral-cube","9b15939087016108f5f3f0d245a8f8ff9fa2daa0","18766007"
"radish-bdd","radish","1685a48cacd491114cb6fb7e1dc3e1a54e8821a5","36678450"
"rafguns","linkpred","dbd03186ae7b2c512b84d128a2c6cbb42280bf15","14785720"
"raiden-network","microraiden","2d51e78afaf3c0a8ddab87e59a5260c0064cdbdd","99348649"
"ralphbean","taskw","3baf339370c7cb4c62d52cb6736ed0cb458a57b5","2983168"
"rambler-digital-solutions","airflow-declarative","f026d7c591087e1d57e2dd49aeae4eed22c20596","97823143"
"ramnes","notion-sdk-py","d1cede4fe1f05eb24453f7e9984872ed20f41519","367164562"
"ramonsaraiva","timy","36a97e55f058de002a0da4f2a8e18c00d944821c","78300913"
"raphaelm","django-scopes","53633943e31253f84f97cccf0a84c9ffb5876653","185976576"
"rasjani","webdrivermanager","75c26dd7ae7ae301e8e917a229c08a2cf8616a77","149471424"
"ratcashdev","mitemp","2f7627cf32b9f4102e1a0e1a7a6b0341d305b5eb","126981161"
"rbanffy","pip-chill","c0de0f912dcefd38825bd8395a2767a752dad51b","69960015"
"rbonghi","jetson_stats","86176da8df3e2ff57ade7ad6c5d83c4843951b1f","158968145"
"rchakode","kube-opex-analytics","ec4195b7c6e4e47ab34b4de86cee1c1c8a8e20e9","165441156"
"rcloran","bellows","c9eb0b85b480a04940176f2008c0ff2e936a4930","129656177"
"rconradharris","envparse","e67e70307af19d925e194b2a163e0608dae7eb55","6411620"
"readthedocs","readthedocs.org","2cab501bc95b4f7dcc3d13adacc2f27683973a87","841835"
"readthedocs","recommonmark","0df398dbca128ce9d6f48f960bb40b9242642a5f","39848792"
"realpython","codetiming","d52413d471e9f6091295d9358b1afaf57da06841","199325522"
"reata","sqllineage","c58559ad7dca822c8c201b713cdbadff01c15d7a","187850745"
"red-hat-storage","ocs-ci","762ed20a49441df0d47da558a3b068ebf7ba490b","179558938"
"redhat-openstack","infrared","f30458ace7e2f4c5b354de2ba2202ddf474592b2","51534449"
"redodo","tortilla","eccc8a268307e9bea98f12f958f48bb03ff115b7","26394578"
"redtoad","python-amazon-product-api","0e9568cdb0d667ea17f4e4622fe25923e6dff5ac","140320971"
"reecetech","pactman","2838e273d79831721da9c1b658b8f9d249efc789","144514241"
"regen100","cmake-language-server","9f7754f0e6ce53e8d4c71bdcecf6d2cb8a8ddac2","221021896"
"relekang","python-semantic-release","09af5f11a6134c8711b59a5bcd57c917c0c91b5e","39765732"
"relekang","python-thumbnails","d8dc0ff5410f730de2a0e5759e8a818b19de35b9","32233986"
"renatahodovan","fuzzinator","017264c683b4ecf23f56f30a1b9c0f891b4251a1","71513784"
"renatahodovan","grammarinator","583ebca242b7f2d181b1151a9128fc178f00c4d3","91344700"
"reorx","python-terminal-color","ea82b6ac6b5147c70907724e28edd7e3f59ea4f2","66710486"
"reportportal","agent-python-pytest","ba6dde3dfe7af9df8e322efd4a9bdf665b7f774e","86579920"
"requests","requests","39d0fdd9096f7dceccbc8f82e1eda7dd64717a8e","1362490"
"requests","toolbelt","11122809e7dd08a529a982fd9121a87162da47eb","15515181"
"revsys","django-test-plus","1f46bb8ef8ffcd35337dd673cd795672006c47d5","36131033"
"rfk","pyenchant","f00df5a0569e1be874a534a7e9711cd3008ba8c0","79458"
"rhasspy","gruut","053add26b9d33f398e1f0c9111cc005f5726c10a","301846483"
"rhgrant10","acopy","6019b721a04cc5d0d9ca4eb6c5c0dba0b918b820","16699347"
"rhgrant10","berserk","1b000a47e47af140986f731c93aebaeca27dc163","133730635"
"richardkiss","pycoin","021907cb3dbd8963b9ed03dbe7e0a3f15c11065e","10917677"
"rigetti","quantumflow","bf965f0ca70cd69b387f9ca8407ab38da955e925","155748412"
"rm-hull","luma.core","0b33e512a4ef8c7ae91ccd019bbe9fec0fbdcac6","78548891"
"rm-hull","luma.examples","3a5110ab27a2d4f10cd62dc0156f439f4decd1e7","78778717"
"rm-hull","luma.led_matrix","7b5996672265ec65a2f6fa2b45689ba122682f9a","11059073"
"rndusr","stig","334f03e2e3eda7c1856dd5489f0265a47b9861b6","71486542"
"rndusr","torf","7a5222fb417589a68f9fd015e8b9af1add2e86b2","115016229"
"rndusr","torf-cli","2ed5e5216a16f4d590999289e617800471876da2","117556165"
"robclewley","pydstool","939e3abc9dd1f180d35152bacbde57e24c85ff26","10754626"
"robinhood","deux","5b1e774beba7d63b73b5a3f3c1e16afa54706363","61657366"
"robintw","Py6S","cf263682836b5f1371564b2814be97db174326da","5339938"
"rochacbruno","dynaconf","88adc159d5f5c8ba0d314915f8c9f001e849e2d5","40736676"
"rocky","python-decompile3","7d8798d760f833352c2f0c136341756039231cb2","187480317"
"rocky","python-uncompyle6","b3aaff02012076feedaf41f149cc59fe441c552b","47907821"
"roflcoopter","viseron","3f6616c2e740714cfb4f909a46c549bc08e514d0","291498455"
"rohe","pyjwkest","fa69cfde46d7c2812c84325300d3e4d5b6e6c5d9","105125917"
"rohe","pyoidc","75275e90457ed7eec71ae383e38f5e43995981c2","170880921"
"romanlv","trml2pdf","df444f14960bd5fff8084037326baee481c3e9de","4100510"
"romanz","amodem","883ecb433415a7f8398e903acbd1e2bb537bf822","22501844"
"romanz","trezor-agent","f0769655adefbd9c1f06beffcc6fb7ff16d71834","36983387"
"ros-tooling","cross_compile","4b0e27c140edbfd0838044b78ae763c4974284ab","159832509"
"rospogrigio","localtuya","76b86eb6e11452d6cffea541a63805b24a1ee718","249381778"
"rougeth","bottery","1c724b867fa16708d59a3dbba5dd2c3de85147a9","89957260"
"rougier","freetype-py","b38d3098394eb21fbd1fa121a212bc79655e2286","19197576"
"rpgreen","apilogs","fab4325e7de0786f7f9691cb9f4e3518568fcb1c","67628892"
"rpm-software-management","mock","64f3ba849b27e2145dac86ff08829a61a7504904","65797337"
"rq","Flask-RQ2","d6b4f99f69d8af0e8ea58a13d830f869001ed06f","59148581"
"rshk","python-libxdo","84cafa5943b005bc423edd28203a5266b3579ac3","19163885"
"rshk","python-pcapng","6ca0fbaa3ec6075736f554c304126ffcb3da2272","19257118"
"rst2pdf","rst2pdf","4ecc41c6379ebe8668d795b240640c235983a278","32087385"
"rtfd","sphinx-autoapi","19d217e177d76b40318a30a7cd25195d09530551","36524868"
"rtfd","sphinx_rtd_theme","d64dadf1ceec4f9ff6c1ca2d3ea4c3d0fdb0e8d2","13655592"
"rubik","mando","304c6b5ba155b40a32d6d35ff56917f272ba2b19","14588237"
"rueckstiess","mtools","b96568cf80c08e659754879d1df22e879e810d40","5806020"
"rvinzent","django-dynamic-models","857876d5523c6af9c138228173b077ecb649f403","155804159"
"ryanhiebert","backports.csv","6981b5cae447da5db2f712eaf143b597fc7de418","47908408"
"ryanhiebert","tox-travis","f553917a427a16a981581478f03732609503386b","35988711"
"ryanmcdermott","birdseed","88a56224a7f831eae509e6944643ba14d3aa77cb","45362369"
"ryansb","cfn-wrapper-python","db5a81a92975606938e3b274ed5a5e1065ac2cfc","48141332"
"rytilahti","python-miio","a577fe925fec9f34b31211e0aa2b6eb6f6077342","83989500"
"rytilahti","python-songpal","03677b2a215635a4e9f95ba707d5734d44a75b43","113771232"
"ryu577","pyray","2c1565a7299b0dd807b80619301222ad1271e50b","116544595"
"s-knibbs","dataclasses-jsonschema","ac32af832596961b94d17f66f0988383d6ad4463","135908312"
"sabuhish","fastapi-mail","a95697251dd26804bc8ff3fe3e426a7f5723cf6a","236163572"
"sacdallago","bio_embeddings","a9cb5eb90dd13814fe59ef9aeef797be0b99b4e6","180608802"
"saimn","sigal","22c025e2b00bc19fea65363afe261327afb4872a","1592758"
"salt-formulas","reclass","c2f623634fd26d940ab54ce4af9e3bdbb77a242a","100495625"
"saltstack","pepper","8096e0896417ef9b533c7b99dac77535c6eba15d","8509557"
"salvoventura","pypexels","bdf7df857a1d20ab5df40ffb3de1a6f939bbaf3d","105102476"
"samastur","Impostor","4d1313c2b7f5ca1a1b58fb4c6dd985bbd5ab8625","1386141"
"samdobson","image_slicer","2eff847b2652f2bb158ba73bb583dfa1caf17b97","11516403"
"sampsyo","audioread","75e6e35d81bb28c79e26f9fabcc24cdbe2493708","2736480"
"samuelhwilliams","Eel","414b2c3858ff95e3811089d4bd797910b6934f1a","115559503"
"samuelreh","spotr","e6093069c90d0efaea67aa22bdb00f90b6224bab","105969035"
"sangoma","switchy","9181147e9e9b93cadafa0ff3a80142c33a033524","30972886"
"sanoma","django-arctic","18edd63e46b31ce0492b5991d036df896bd14bc6","58645303"
"sanskrit-coders","indic_transliteration","1190133c6064c84ebbeeaa6993cce0f88388b14f","93286921"
"santiagobasulto","smartcsv","1c56d757cfe65623c4f0790bc1069c8eaa51af85","23316514"
"santoshphilip","eppy","127001e2f170be2f26b5a69cbaf9bf9371109ffe","6002572"
"sarugaku","passa","bf5e1dbba15363a5f705381f6fe2f86424d7e1ff","143817997"
"sarugaku","shellingham","325c643e89877eb325adf44bc62547251e87acef","137405103"
"sashahart","vex","41bd2c3fb0668616e65636fc8e3a0526b3140352","19597469"
"sashs","Ropper","c4d785d48b9ba06dcea7c53b4f364ad8b6883e15","23515831"
"sass","libsass-python","283600407f1192fbe465d20c3216e7e6dd48895d","5433677"
"sassoftware","epdb","903fc31cd5944d6f7c5ca57ea2aef5367c51309d","24337402"
"sassoftware","python-swat","d9cc9b3fc89cee85ad0e7843b1994f2ea91c0e54","69033524"
"saucelabs","monocle","85a38d4c9f52bacdf025a8aebbeb43fff75dea65","644130"
"savon-noir","python-libnmap","8f442747a7a16969309d6f7653ad1b13a3a99bae","9307590"
"saxix","django-adminactions","93a661f8642b829e1d74264aa51ae961d7bd35d2","5646851"
"saxix","django-concurrency","2e51a07a4a0d7a0dc5ebd61931711f5fd565b96c","3770478"
"sbraz","pymediainfo","2e5891b457632dc6fcb71f422906c5a6beb175e7","576113"
"scality","metalk8s","0496c8067d106ec667ccafae43df71132fc4e72c","124905930"
"scalyr","scalyr-agent-2","6cfa1732c300e119951c087b3b07e18b6c3c52b5","23852161"
"scanny","python-pptx","71d1ca0b2b3b9178d64cdab565e8503a25a54e0b","6794278"
"schematics","schematics","3a144be0aa50f68a4da917e8d957b924dedf9a52","1199632"
"schlamar","pytest-cov","5182e5947ebfdd4fbd63fe456ee757c906d33387","18891741"
"schmir","bbfreeze","c74223318826ebd1a19aed15cba5641055ff0187","91029"
"schollii","pypubsub","dd5c1e848ff501b192a26a0a0187e618fda13f97","19595428"
"scikit-fuzzy","scikit-fuzzy","92ad3c382ac19707086204ac6cdf6e81353345a7","8870776"
"scikit-rf","scikit-rf","77342766b826048c1774a50c3a337657ca7874f3","3218028"
"scipy","scipy","e569c7a2d8d53a976b94a0cd984db469f7572a4f","1460385"
"scoutapp","scout_apm_python","6ef8743006636fd4c0ffd6dcb08ca0af865e985d","112776537"
"scrapinghub","adblockparser","4089612d65018d38dbb88dd7f697bcb07814014d","16623236"
"scrapinghub","arche","5c5ea7707e799e214193ae0ce3ec60e39f533afc","175686790"
"scrapinghub","dateparser","4490ca6de44f2e9771e2017e0695f7d9f2d7207e","27086567"
"scrapinghub","frontera","84f9e1034d2868447db88e865596c0fbb32e70f6","27003377"
"scrapinghub","js2xml","157f7c0765ee93ec6a6308b0211d0da239f32ded","19320322"
"scrapinghub","mdr","573f1ff968748a35d619c7df0748d031b735396a","20803934"
"scrapinghub","price-parser","82c27a8789e627312ed471b519fdd11b7c7cd8c2","180854023"
"scrapinghub","scrapy-splash","f5273b3a0ef15a9f6809d305a1dbe8f3efd12c5f","10040793"
"scrapinghub","shub","5fcb15f311af8520c92f878bfbe3b35f060ec840","20890335"
"scrapinghub","spidermon","b40c32210e991a993f97e0eef3dcbd1c96ed6824","46345612"
"scrapy","loginform","e61facef4927a581a94bf4aebdd0609b4c1317c9","6353177"
"scrapy","parsel","13abef29219a33d96a1c8f820021d2dae6661533","34527721"
"scrapy","queuelib","8385986880fe18d6b042ffdacf09fac4bedda2d6","9629438"
"scrapy","scrapy","c316ca45a5b1b19622c96049c9378d8c45adba60","529502"
"scrapy","scrapyd-client","c534fa3d52aa4e5eae38cf9b8bae5b82ca84ff99","33004322"
"scrapy","w3lib","d9763db408c474dd4872d788398db41e5c7773ae","1624565"
"scrapy-plugins","scrapy-djangoitem","b646edc534239426de1258820fbbb7faa5affcca","33873707"
"scrapy-plugins","scrapy-jsonrpc","15e0b7018c003ac794a1f9ce527397ca5602219a","22997991"
"scrapy-plugins","scrapy-playwright","0f1548f7b8649d801fb1eb2d95f275bc84d12908","311715246"
"scrool","xled","e0142e427e5eefebfccc8764b6851962ef1f241e","114569346"
"scuml","django-mail-panel","d078f06bea4325d7b3765a78604ffb5d753b88d7","40772800"
"scylladb","scylla","e56022a8ba1079151ca20a06092d1e0c5af1e747","28449431"
"sdispater","cleo","8dc694ed5ed350403966f93d330654ecb447801b","15230232"
"sdispater","clikit","1da34f16c50a2a7d4a22d21250cb6268c7b3eefd","160699253"
"sdispater","mixology","067c5aef14d7caeb733adff2b34e9489797f5113","224886265"
"sdispater","orator","0666e522be914db285b6936e3c36801fc1a9c2e7","36186238"
"sdispater","pendulum","8012a7e8600c2348f1978eebb22fdd2535a8cca9","62095504"
"sdispater","tomlkit","627fb1ae496a2531ec738e00c1abf6339472c1a4","140365570"
"sdv-dev","SDV","5e6bcd91ae186a02502bf093469bb4aad4463842","133060053"
"seanbrant","pykss","c01b0f97c3ebfff32b4bdb3e6e2e1616c5c4ea3e","8675444"
"seanfisk","ecs","b95e4627b62dade487428f748c9eb080b98c55e0","10495329"
"seantis","suitable","047d8634c74498850911e2b14425fee6713adcca","19941283"
"seatgeek","fuzzywuzzy","af443f918eebbccff840b86fa606ac150563f466","2019626"
"seatgeek","thefuzz","9623bda89742344c7738790f32d05672911afc0e","344908284"
"sebp","scikit-survival","9e1a60a5e8a57f8cfcb87c288d64d1cdfc303190","77409504"
"secondmind-labs","trieste","2c9d54558fc4446bee1129bcfd31dc2fa25e84b5","301446732"
"secxena","credcheck","c7144ceeefc8425b29f80d0e50687eddaeee3480","228079632"
"seddonym","import-linter","870f3d9d291a9cc5ebb948a4be96e5475b9dad8c","167795381"
"seemoo-lab","polypyus","e24875677bb54301001f56b08f20558ec6727554","254193169"
"selinon","selinon","3613153566d454022a138639f0375c63f490c4cb","64480236"
"sepandhaghighi","pyrgg","7d98b2ac7ad0b4767a5c68bc5febefd0e7af32c4","89410101"
"serge-sans-paille","gast","5b770edeb6cf0ca7e0b58ad4de734198739f6862","63594069"
"serverless-operations","jeffy","273f5549d07adbf0f355322d2e8bafdfe68232fe","232384263"
"seung-lab","cloud-volume","6ad71fc8c7412b9815f16a686ac27da469281a0a","98333149"
"seung-lab","connected-components-3d","9933d9fca2736cbdb44eb2fc5717d5e0bd48abdf","146368855"
"sgillies","affine","78c20a0cfbb5ece3dfadc1a5550465936a4fa731","20115554"
"sh4nks","flask-caching","f37888d14003d04ea2263b874dea50d76f3113a9","62584910"
"sh4nks","flaskbb","de13a37fcb713b9c627632210ab9a7bb980d591f","12751570"
"shankarpandala","lazypredict","652f5de3d1a21a826cac32967eb36549c8cd3b57","222079167"
"shanx","django-maintenancemode","52bb928954ab38a61f5cbdcee5d29e968888739a","3093749"
"sharibox","EAD2019","56bcbbf62d50b795dce7d45ccb8fd7f7c61c930c","157268010"
"shaunduncan","giphypop","21e7f51c4f000ae24be3805b7eeec52bcce3d390","10535715"
"shaunduncan","helga","12b7b94f8e1d5e0c796ca266cb6660b369560e59","8221606"
"shaunduncan","smokesignal","7906ad0e469b5d4121377c9ee67f77d2f140f2b9","9734383"
"shaurz","fsmonitor","4d84d9817dce7b274cb4586b5c2091dea96982f9","591330"
"shendo","websnort","19495e8834a111e889ba28efad8cd90cf55eb661","17314704"
"shestera","django-multisite","97d2529c7591360d1434d6f343ae911692e45bf1","361867"
"shezadkhan137","required","be8b30a973a9e8ad567bf8731cf972735a2a2777","82114546"
"shinichi-takii","ddlparse","a1cea99c2fa16c0530744a29a2c819b8e0d05990","116369133"
"shivammathur","IPpy","e77beb35002c9e002273dc4db7a1bcc9d11c52ee","91036522"
"shivylp","pyschemes","ca6483d13159ba65ba6fc2f77b90421c40f2bbf2","86912382"
"shmuelamar","cbox","2d0cda5b3f61a55e530251430bf3d460dcd3732e","101936984"
"shopkeep","pytest-black","1d0d34a44004252ce73368ac3bf34354c06a5131","136614979"
"sibirrer","lenstronomy","65f646f14215274268c438065e4703e86e1bca11","80772893"
"sibson","redbeat","82110c5dbb6bd23533ddf46df1ceec1adb53f132","41076741"
"sicara","tf-explain","cbc9bb9b9c71b35b20f2ed53b6a1f129905ca60c","196956879"
"sidhusmart","WACAO","fdef73e5e46efd0dd665cd68caf254238858feec","112875135"
"sigmavirus24","github3.py","d6377c9aa55e935ae1eccf3ea12397116f359c08","3710711"
"sigmavirus24","uritemplate","c1ac40b85f525b11378c0f43f4e2717891a5989f","10060003"
"signals-dev","Orion","6548161e240a413ba011a699d109eb8a1e50c148","142140875"
"sileht","cotyledon","bcc34b6883f921e10689ad0cb4d734e4ac4cbfaf","56785893"
"silvandeleemput","memcnn","fc909328d4b0f529f716c2abf2a414098213f61c","122979177"
"silverlogic","djangorestframework-expander","b1cf60c7076169cbd6ad65350841c86080564f97","44196292"
"simion","pip-upgrader","fa7349f34a05cc2e2beded250b84ad3793968f27","89465503"
"simonarvin","eyeloop","e92abddc44f9339fde3b60b763958c29eaea2c65","276592908"
"sio2project","oioioi","819a9af71e344c82da9abbd4bb727962a638504e","5652737"
"sipeed","MaixPy3","b36800b8d6aebf55018894c215c23a73d2fe406d","327304051"
"sixty-north","segpy","9a820f0d7067bee36a6ace56ab576d286266a8fe","22011600"
"sjkingo","python-freshdesk","028c09c205c7eaee581f97290156b5b78c77ced5","28647308"
"skarppi","icloud_photo_station","34b1f6f656bfaa81aac73513562a32c2d7da9a92","90618890"
"skorokithakis","jsane","f63c01ab50899e207dae8427e4faef0e9d35e41e","50546100"
"skorokithakis","python-yeelight","e0805c29c44b56be6918e6fbb19114979b7f105b","73590773"
"skypyproject","skypy","654c19e754bd802b3d5995c2d106dca52fb7b16d","221432358"
"sloria","doitlive","357d086d93c567a3e107efad496e33d1ee90470a","20870711"
"sloria","environs","5fc6229e914da2630ecb30b42c9c230fda5d3231","57014273"
"sloria","flask-konch","f5d5d1d26e1922b39e3e5e9007e378290e2282ac","60227705"
"sloria","flask-marshmallow","d79d4641fda0db9a4d256cc500ceabbf0c186743","19163893"
"sloria","konch","f02814ade8112d2ee36d39e82637ed3b56ed7daa","17733039"
"sloria","pypi-cli","beb007bf2bdd285209876ce2758982b5d8b54d5d","20625788"
"smart-on-fhir","client-py","6047277daa31f10931e44ed19e92128298cdb64b","23399454"
"smarthomeNG","smarthome","0f462a1e5a2ee57e0ec529823e5987800a28641f","53928710"
"smidm","video2calibration","c66b1796f71d00dbf348830b0820400586677431","41801406"
"smn","django-dirtyfields","08638b72cd38b2c07284fb2f07b0a28bebeec851","898046"
"smurfix","flask-script","f141a3382dd49f53e4e86f7fd0fbcc8b5c0447f4","3583468"
"snash4","GAT2VEC","2aeb801ef35fddc9c93cdcf6654362516f267fa8","113980802"
"sncosmo","sncosmo","0f2acb25edc074d408d66d362e08a3f098e615f7","6929568"
"sneakypete81","wormhole-ui","5859a0ea5f79ed9d317082440282196351ae65e1","236586430"
"snoack","python-goto","acbe736221d2238df3d09beab457d0bb19d05812","42720637"
"snorkel-team","snorkel","942e8a7b3af2bf108ef82c920bc7c2ddcbf9eda7","52581991"
"snowflakedb","snowflake-connector-python","fd3c1e542ee6c84d6a0ce532aaec2bbce2bed528","62262074"
"snowflakedb","snowflake-sqlalchemy","312451fa9720ab7dee4d743945ae9ef18fbd032b","61457129"
"sns-sdks","python-facebook","d126bbc5da848cb8403ad8c9e043a925e1b89f09","165629895"
"socketubs","requirements","166970f519c69354e73b41577fadebc31fffeccc","53612484"
"sodadata","soda-sql","95d828631693992459ace1035f7b339ea664d775","321458274"
"solegalli","feature_engine","3a231e9d5202ead3ab4ea97c91776d54c89e61f9","394274826"
"sonos","pyFLAC","3c27540b465b5915050459ebdfb6eedc0fc6291a","334900937"
"sontek","pyramid_celery","cf8aa80980e42f7235ad361874d3c35e19963b60","2714486"
"sontek","pyramid_webassets","d81a8f0c55aa49181ced4650fc88d434bbf94e62","3133628"
"sorenlind","lemmy","9f84340cfa650f4045a1a448ff471b9c96fbaf23","107857503"
"soundata","soundata","40a9527c4e6864b9635fcc2b68f14a28ae1b41a2","343599660"
"source-foundry","font-line","e71a73056b702c75cfe21c7bb3a598beaa777b6f","54590641"
"spaam","svtplay-dl","77b43ead11341f942400b45d18d305c60d63c4db","1426859"
"spacetelescope","asdf","c1f6cf915409da5372c47ac725dc922b4bd52f7d","18112754"
"spacetelescope","imexam","430654deeced15123ee06ed3bab98b7317c23b9d","18413130"
"spacetelescope","jwst","2f0bda5df2c9448c5a508b4464636c6d3e257ec3","60551519"
"spacetelescope","poppy","b3c2c5fdaf97864fea3c917e29024317261b61ea","140316515"
"spapas","django-generic-scaffold","dbc819455c077f56b0a2202c8a073f2e9e7ca80c","27486547"
"spesmilo","electrum","0df05dd914c823acae1828cad3b20bdeb13150e9","5274894"
"sphinx-contrib","httpdomain","09d69da789e5861b54ed807e365a10e24aed8da1","105157511"
"sphinx-contrib","openapi","4f78db9c8ca2cefc4e4c1eeb46552a8d9d432855","68995825"
"sphinx-contrib","plantuml","e511cc7ef20decef077b71972635cfdce4c3d747","105162155"
"sphinx-contrib","spelling","4e404e6cc0135f3524bb306392775b6f134a4e0d","105670028"
"sphinx-contrib","sphinxcontrib-versioning","0b56210959c6b21bbb730072e81876491b4e1371","60992815"
"sphinx-doc","sphinx","634dd395cca6c4eae2762bfbb2b6a8b1f109df00","28710753"
"splunk","mltk-algo-contrib","6709d6835c1d05fb1d56f63e514e62ff110fa1b5","119612606"
"splunk","splunk-sdk-python","2199b5e6d76ced7dc63257b8808061485d3c5349","1504670"
"spoqa","geofront","1db8d3c1a7ae1d59caa3a5bb2a36a6e466b226f6","18265739"
"spoqa","import-order","8b5796e611382ab83b94940fbf1608bd44021a35","34237926"
"spoqa","nirum","4d4488b0524874abc6e693479a5cc70c961bad33","58439095"
"spoqa","sqlalchemy-enum34","4aebcc339d2b85e7a50ae6996c7453ca993db6d7","39953097"
"spoqa","sqlalchemy-utc","435c9d881e8230f3f7c9938f301782d63d3fed78","61645373"
"spotDL","spotify-downloader","8474feed1ab743f1f3fb523ba0fe6af9ea53d978","62743585"
"spotify","chartify","5ac3a88e54cf620389741f396cc19d60fe032822","149135719"
"spotify","confidence","c0668b2ffd4f8e5ab04dc4734c80cf3c65029c4a","348120266"
"spotify","luigi","f712c49b25c5197768d7c02a6f881effdbb803ea","5888353"
"spotify","pedalboard","1b620e5b3375a405521541100329ec10183692ab","383471193"
"spulec","freezegun","8994558274161b527ab83a3b13ea5969e9ebd144","7106250"
"spulec","moto","f4ec2fc462f35c42edc375a5ad41a22d310a06f7","8277372"
"sqlalchemy","alembic","2719c0ef1917af0b74b9d642a75c9b6dd5cf537a","159267771"
"sqlalchemy","dogpile.cache","fa0fa49ef07bf2bdfa9e68626a9de1668ea4691f","158974989"
"sqlalchemy","mako","f1fb195706b02966412009f310cb1e0e126a97be","159240758"
"sqlalchemy","sqlalchemy","0b95f0055be252b13e99b0a944466f60b5e367ff","159271175"
"sqlalchemy","sqlalchemy2-stubs","2940033b46589cceefdc2ef32e0cdad267140213","340472367"
"sqlalchemy-redshift","sqlalchemy-redshift","a3eff8023feb9836aff55a268c1de57ccb04f9da","35280897"
"sqlfluff","sqlfluff","be4b98ffcb862ef61e740aafcb61754c04740aef","155790228"
"sqlobject","sqlobject","c3933b813383cc1b269b6c2564e89e3c7aa523e9","22380355"
"ssanderson","interface","58db188ac0074af4774bb6974e5c3e80e8d3a84c","61503927"
"ssato","python-anyconfig","09af1950f3226759932f5168d52f5e06ab88815c","4830526"
"sshuttle","sshuttle","4f20efd592614f825b79b35de37dd70485ac4cd0","24043280"
"ssut","py-googletrans","d15c94f176463b2ce6199a42a1c517690366977f","36921680"
"st-tech","zozo-shift15m","425a4d4e348cfcecfe63fa480a6a42f7de3eb4e5","377755799"
"staale","py-xlsx","4327158ec0f8a233d99f7620936a10d3f6596178","131052"
"stanfordmlgroup","ngboost","51a299197ae77dff88826156edf386313201d99b","138227534"
"stanfordnlp","python-stanford-corenlp","57a739e3aa97942e443bea63bd413afcbe5e7f3f","93799929"
"starcraftman","zsh-git-prompt","11b83ba3b85d14c66cf2ab79faefab6d838da28e","22018945"
